image_id,fname,mask,distancing,5k,n_people,fold
1544,1544.jpg,0.0,1.0,0.0,1.0,4.0
1545,1545.jpg,0.0,0.0,0.0,27.0,4.0
1546,1546.jpg,1.0,1.0,1.0,7.0,3.0
1547,1547.jpg,1.0,0.0,0.0,6.0,4.0
1548,1548.jpg,1.0,1.0,1.0,2.0,2.0
1549,1549.jpg,1.0,0.0,0.0,9.0,2.0
1550,1550.jpg,0.0,0.0,0.0,2.0,3.0
1551,1551.jpg,1.0,1.0,1.0,7.0,4.0
1552,1552.jpg,1.0,0.0,0.0,12.0,0.0
1553,1553.jpg,0.0,0.0,0.0,16.0,1.0
1554,1554.jpg,1.0,0.0,0.0,7.0,0.0
1555,1555.jpg,0.0,0.0,0.0,9.0,2.0
1556,1556.jpg,1.0,1.0,1.0,5.0,0.0
1557,1557.jpg,0.0,0.0,0.0,27.0,4.0
1558,1558.jpg,0.0,0.0,0.0,15.0,4.0
1559,1559.jpg,1.0,0.0,0.0,12.0,3.0
1560,1560.jpg,0.0,0.0,0.0,4.0,3.0
1561,1561.jpg,0.0,0.0,0.0,2.0,4.0
1562,1562.jpg,1.0,1.0,1.0,5.0,2.0
1563,1563.jpg,1.0,1.0,1.0,3.0,4.0
1564,1564.jpg,0.0,0.0,0.0,4.0,1.0
1565,1565.jpg,0.0,1.0,0.0,3.0,4.0
1566,1566.jpg,1.0,1.0,1.0,5.0,4.0
1567,1567.jpg,1.0,1.0,1.0,4.0,2.0
1568,1568.jpg,1.0,0.0,0.0,6.0,1.0
1569,1569.jpg,1.0,0.0,0.0,9.0,2.0
1570,1570.jpg,1.0,1.0,1.0,4.0,2.0
1571,1571.jpg,1.0,1.0,1.0,22.0,3.0
1572,1572.jpg,1.0,0.0,0.0,7.0,2.0
1573,1573.jpg,1.0,1.0,1.0,4.0,2.0
1574,1574.jpg,1.0,0.0,0.0,3.0,1.0
1575,1575.jpg,0.0,0.0,0.0,5.0,3.0
1578,1578.jpg,1.0,1.0,1.0,1.0,2.0
1579,1579.jpg,0.0,0.0,0.0,12.0,4.0
1580,1580.jpg,0.0,0.0,0.0,8.0,3.0
1581,1581.jpg,0.0,0.0,0.0,5.0,2.0
1582,1582.jpg,1.0,0.0,0.0,3.0,4.0
1583,1583.jpg,1.0,0.0,0.0,17.0,4.0
1584,1584.jpg,0.0,1.0,0.0,5.0,1.0
1585,1585.jpg,0.0,1.0,0.0,19.0,0.0
1586,1586.jpg,0.0,0.0,0.0,3.0,1.0
1587,1587.jpg,1.0,1.0,1.0,10.0,4.0
1588,1588.jpg,1.0,0.0,0.0,13.0,2.0
1589,1589.jpg,1.0,1.0,1.0,18.0,0.0
1590,1590.jpg,1.0,0.0,0.0,20.0,2.0
1591,1591.jpg,1.0,1.0,1.0,8.0,4.0
1592,1592.jpg,1.0,0.0,0.0,7.0,2.0
1593,1593.jpg,1.0,1.0,1.0,7.0,1.0
1594,1594.jpg,0.0,1.0,0.0,2.0,2.0
1595,1595.jpg,0.0,0.0,0.0,10.0,3.0
1596,1596.jpg,1.0,1.0,1.0,1.0,2.0
1597,1597.jpg,0.0,0.0,0.0,7.0,0.0
1598,1598.jpg,0.0,0.0,0.0,3.0,2.0
1599,1599.jpg,0.0,1.0,0.0,7.0,4.0
1600,1600.jpg,1.0,1.0,1.0,8.0,3.0
1601,1601.jpg,1.0,0.0,0.0,6.0,4.0
1602,1602.jpg,1.0,1.0,1.0,10.0,4.0
1603,1603.jpg,1.0,1.0,1.0,9.0,4.0
1604,1604.jpg,1.0,1.0,1.0,8.0,0.0
1605,1605.jpg,1.0,1.0,1.0,19.0,2.0
1606,1606.jpg,0.0,0.0,0.0,18.0,1.0
1607,1607.jpg,0.0,1.0,0.0,3.0,4.0
1608,1608.jpg,1.0,0.0,0.0,12.0,1.0
1609,1609.jpg,1.0,1.0,1.0,3.0,3.0
1611,1611.jpg,0.0,1.0,0.0,13.0,0.0
1612,1612.jpg,1.0,1.0,1.0,2.0,3.0
1613,1613.jpg,1.0,1.0,1.0,5.0,3.0
1614,1614.jpg,1.0,0.0,0.0,11.0,0.0
1615,1615.jpg,1.0,1.0,1.0,19.0,0.0
1616,1616.jpg,1.0,0.0,0.0,10.0,2.0
1617,1617.jpg,1.0,1.0,1.0,12.0,2.0
1618,1618.jpg,1.0,0.0,0.0,7.0,3.0
1619,1619.jpg,0.0,1.0,0.0,1.0,3.0
1620,1620.jpg,0.0,0.0,0.0,5.0,4.0
1621,1621.jpg,1.0,0.0,0.0,29.0,1.0
1622,1622.jpg,1.0,1.0,1.0,1.0,3.0
1623,1623.jpg,1.0,1.0,1.0,7.0,3.0
1624,1624.jpg,0.0,0.0,0.0,12.0,4.0
1625,1625.jpg,0.0,0.0,0.0,6.0,3.0
1626,1626.jpg,0.0,0.0,0.0,6.0,4.0
1627,1627.jpg,0.0,1.0,0.0,8.0,4.0
1628,1628.jpg,1.0,1.0,1.0,1.0,2.0
1629,1629.jpg,0.0,0.0,0.0,15.0,4.0
1630,1630.jpg,0.0,0.0,0.0,3.0,3.0
1631,1631.jpg,1.0,1.0,1.0,3.0,3.0
1632,1632.jpg,1.0,0.0,0.0,8.0,0.0
1633,1633.jpg,1.0,1.0,1.0,16.0,3.0
1634,1634.jpg,1.0,0.0,0.0,5.0,0.0
1635,1635.jpg,0.0,1.0,0.0,4.0,1.0
1636,1636.jpg,1.0,1.0,1.0,15.0,1.0
1637,1637.jpg,1.0,0.0,0.0,14.0,3.0
1638,1638.jpg,1.0,1.0,1.0,7.0,1.0
1639,1639.jpg,0.0,0.0,0.0,2.0,4.0
1640,1640.jpg,1.0,0.0,0.0,10.0,4.0
1641,1641.jpg,0.0,1.0,0.0,2.0,3.0
1642,1642.jpg,0.0,0.0,0.0,15.0,2.0
1643,1643.jpg,0.0,0.0,0.0,11.0,1.0
1644,1644.jpg,1.0,0.0,0.0,11.0,2.0
1645,1645.jpg,1.0,1.0,1.0,10.0,1.0
1646,1646.jpg,0.0,0.0,0.0,12.0,0.0
1647,1647.jpg,0.0,1.0,0.0,7.0,4.0
1648,1648.jpg,1.0,0.0,0.0,3.0,3.0
1649,1649.jpg,1.0,0.0,0.0,10.0,4.0
1650,1650.jpg,1.0,1.0,1.0,7.0,1.0
1651,1651.jpg,1.0,1.0,1.0,4.0,1.0
1652,1652.jpg,1.0,1.0,1.0,6.0,4.0
1653,1653.jpg,1.0,1.0,1.0,1.0,1.0
1654,1654.jpg,1.0,1.0,1.0,4.0,4.0
1655,1655.jpg,1.0,0.0,0.0,9.0,1.0
1656,1656.jpg,1.0,1.0,1.0,15.0,4.0
1657,1657.jpg,1.0,0.0,0.0,8.0,4.0
1658,1658.jpg,0.0,0.0,0.0,17.0,3.0
1659,1659.jpg,1.0,0.0,0.0,17.0,3.0
1660,1660.jpg,1.0,1.0,1.0,26.0,2.0
1661,1661.jpg,1.0,0.0,0.0,2.0,1.0
1662,1662.jpg,0.0,1.0,0.0,9.0,3.0
1663,1663.jpg,1.0,0.0,0.0,24.0,3.0
1664,1664.jpg,0.0,0.0,0.0,18.0,3.0
1665,1665.jpg,1.0,1.0,1.0,9.0,0.0
1666,1666.jpg,1.0,1.0,1.0,2.0,0.0
1668,1668.jpg,0.0,0.0,0.0,15.0,1.0
1669,1669.jpg,0.0,1.0,0.0,8.0,3.0
1670,1670.jpg,1.0,0.0,0.0,8.0,2.0
1671,1671.jpg,1.0,1.0,1.0,2.0,3.0
1672,1672.jpg,1.0,1.0,1.0,5.0,3.0
1673,1673.jpg,1.0,1.0,1.0,1.0,0.0
1674,1674.jpg,1.0,0.0,0.0,9.0,3.0
1675,1675.jpg,1.0,1.0,1.0,6.0,0.0
1676,1676.jpg,0.0,1.0,0.0,1.0,1.0
1677,1677.jpg,1.0,0.0,0.0,15.0,0.0
1678,1678.jpg,0.0,0.0,0.0,9.0,0.0
1679,1679.jpg,0.0,0.0,0.0,16.0,3.0
1680,1680.jpg,1.0,1.0,1.0,6.0,0.0
1681,1681.jpg,1.0,1.0,1.0,9.0,0.0
1682,1682.jpg,1.0,1.0,1.0,3.0,4.0
1683,1683.jpg,1.0,0.0,0.0,4.0,2.0
1684,1684.jpg,1.0,1.0,1.0,8.0,4.0
1685,1685.jpg,1.0,0.0,0.0,5.0,1.0
1686,1686.jpg,0.0,0.0,0.0,23.0,2.0
1687,1687.jpg,0.0,0.0,0.0,9.0,2.0
1688,1688.jpg,0.0,0.0,0.0,14.0,4.0
1689,1689.jpg,1.0,1.0,1.0,1.0,1.0
1690,1690.jpg,0.0,0.0,0.0,19.0,1.0
1691,1691.jpg,0.0,1.0,0.0,19.0,4.0
1692,1692.jpg,0.0,0.0,0.0,8.0,4.0
1693,1693.jpg,1.0,1.0,1.0,4.0,4.0
1694,1694.jpg,1.0,0.0,0.0,8.0,0.0
1695,1695.jpg,1.0,1.0,1.0,24.0,2.0
1696,1696.jpg,0.0,0.0,0.0,25.0,2.0
1697,1697.jpg,1.0,0.0,0.0,12.0,2.0
1698,1698.jpg,0.0,1.0,0.0,1.0,0.0
1699,1699.jpg,0.0,0.0,0.0,16.0,2.0
1700,1700.jpg,0.0,0.0,0.0,4.0,3.0
1701,1701.jpg,1.0,1.0,1.0,6.0,4.0
1702,1702.jpg,0.0,0.0,0.0,23.0,4.0
1703,1703.jpg,0.0,0.0,0.0,17.0,1.0
1704,1704.jpg,1.0,1.0,1.0,19.0,0.0
1705,1705.jpg,0.0,0.0,0.0,12.0,4.0
1706,1706.jpg,1.0,0.0,0.0,6.0,2.0
1707,1707.jpg,0.0,0.0,0.0,13.0,2.0
1708,1708.jpg,1.0,0.0,0.0,10.0,2.0
1709,1709.jpg,0.0,0.0,0.0,15.0,3.0
1710,1710.jpg,0.0,0.0,0.0,21.0,3.0
1711,1711.jpg,0.0,0.0,0.0,7.0,2.0
1712,1712.jpg,1.0,1.0,1.0,13.0,2.0
1713,1713.jpg,1.0,1.0,1.0,4.0,2.0
1714,1714.jpg,1.0,0.0,0.0,8.0,0.0
1715,1715.jpg,1.0,1.0,1.0,10.0,3.0
1716,1716.jpg,1.0,0.0,0.0,4.0,3.0
1717,1717.jpg,1.0,1.0,1.0,11.0,1.0
1718,1718.jpg,1.0,1.0,1.0,7.0,3.0
1719,1719.jpg,0.0,0.0,0.0,6.0,1.0
1720,1720.jpg,0.0,0.0,0.0,12.0,4.0
1721,1721.jpg,1.0,0.0,0.0,7.0,2.0
1722,1722.jpg,1.0,0.0,0.0,5.0,0.0
1723,1723.jpg,1.0,1.0,1.0,3.0,1.0
1724,1724.jpg,1.0,0.0,0.0,11.0,3.0
1725,1725.jpg,1.0,0.0,0.0,5.0,2.0
1726,1726.jpg,0.0,0.0,0.0,4.0,3.0
1727,1727.jpg,1.0,0.0,0.0,5.0,4.0
1728,1728.jpg,0.0,0.0,0.0,13.0,3.0
1729,1729.jpg,1.0,1.0,1.0,5.0,4.0
1730,1730.jpg,1.0,0.0,0.0,6.0,1.0
1731,1731.jpg,1.0,1.0,1.0,23.0,0.0
1732,1732.jpg,0.0,0.0,0.0,6.0,0.0
1733,1733.jpg,1.0,0.0,0.0,23.0,4.0
1734,1734.jpg,1.0,1.0,1.0,7.0,3.0
1735,1735.jpg,1.0,1.0,1.0,3.0,2.0
1736,1736.jpg,1.0,0.0,0.0,6.0,1.0
1737,1737.jpg,1.0,1.0,1.0,2.0,4.0
1738,1738.jpg,0.0,1.0,0.0,8.0,3.0
1739,1739.jpg,1.0,1.0,1.0,12.0,1.0
1740,1740.jpg,1.0,1.0,1.0,2.0,1.0
1741,1741.jpg,1.0,1.0,1.0,4.0,4.0
1742,1742.jpg,0.0,0.0,0.0,7.0,0.0
1743,1743.jpg,1.0,0.0,0.0,6.0,4.0
1744,1744.jpg,1.0,0.0,0.0,13.0,1.0
1745,1745.jpg,0.0,0.0,0.0,11.0,1.0
1746,1746.jpg,0.0,0.0,0.0,4.0,0.0
1747,1747.jpg,0.0,1.0,0.0,4.0,3.0
1748,1748.jpg,0.0,1.0,0.0,17.0,4.0
1749,1749.jpg,1.0,1.0,1.0,2.0,4.0
1750,1750.jpg,0.0,1.0,0.0,2.0,2.0
1751,1751.jpg,1.0,1.0,1.0,14.0,3.0
1752,1752.jpg,1.0,0.0,0.0,18.0,0.0
1753,1753.jpg,0.0,1.0,0.0,12.0,1.0
1755,1755.jpg,0.0,0.0,0.0,5.0,1.0
1756,1756.jpg,1.0,1.0,1.0,4.0,2.0
1757,1757.jpg,0.0,1.0,0.0,11.0,4.0
1758,1758.jpg,1.0,0.0,0.0,7.0,0.0
1759,1759.jpg,1.0,1.0,1.0,3.0,0.0
1761,1761.jpg,0.0,1.0,0.0,1.0,1.0
1762,1762.jpg,1.0,0.0,0.0,10.0,0.0
1763,1763.jpg,0.0,0.0,0.0,3.0,3.0
1764,1764.jpg,1.0,0.0,0.0,9.0,3.0
1765,1765.jpg,0.0,0.0,0.0,14.0,2.0
1766,1766.jpg,1.0,1.0,1.0,5.0,2.0
1767,1767.jpg,1.0,1.0,1.0,12.0,1.0
1769,1769.jpg,1.0,0.0,0.0,5.0,4.0
1770,1770.jpg,1.0,1.0,1.0,14.0,3.0
1771,1771.jpg,1.0,0.0,0.0,9.0,1.0
1772,1772.jpg,0.0,1.0,0.0,8.0,2.0
1773,1773.jpg,0.0,0.0,0.0,2.0,1.0
1774,1774.jpg,1.0,0.0,0.0,3.0,3.0
1775,1775.jpg,1.0,0.0,0.0,6.0,3.0
1776,1776.jpg,0.0,1.0,0.0,6.0,0.0
1777,1777.jpg,1.0,0.0,0.0,4.0,0.0
1778,1778.jpg,1.0,1.0,1.0,19.0,1.0
1779,1779.jpg,0.0,0.0,0.0,24.0,0.0
1780,1780.jpg,0.0,1.0,0.0,22.0,1.0
1781,1781.jpg,0.0,0.0,0.0,3.0,1.0
1782,1782.jpg,1.0,0.0,0.0,8.0,2.0
1783,1783.jpg,1.0,0.0,0.0,19.0,1.0
1784,1784.jpg,1.0,0.0,0.0,10.0,0.0
1785,1785.jpg,1.0,1.0,1.0,16.0,1.0
1786,1786.jpg,0.0,0.0,0.0,12.0,2.0
1787,1787.jpg,1.0,1.0,1.0,8.0,0.0
1788,1788.jpg,0.0,0.0,0.0,18.0,2.0
1789,1789.jpg,1.0,1.0,1.0,5.0,1.0
1790,1790.jpg,0.0,0.0,0.0,13.0,0.0
1791,1791.jpg,0.0,1.0,0.0,2.0,0.0
1793,1793.jpg,1.0,1.0,1.0,3.0,4.0
1794,1794.jpg,0.0,0.0,0.0,4.0,2.0
1795,1795.jpg,1.0,1.0,1.0,6.0,0.0
1796,1796.jpg,0.0,1.0,0.0,8.0,3.0
1797,1797.jpg,1.0,1.0,1.0,1.0,1.0
1798,1798.jpg,1.0,1.0,1.0,1.0,3.0
1799,1799.jpg,1.0,1.0,1.0,5.0,4.0
1800,1800.jpg,1.0,1.0,1.0,1.0,2.0
1801,1801.jpg,0.0,0.0,0.0,4.0,0.0
1802,1802.jpg,1.0,1.0,1.0,3.0,3.0
1803,1803.jpg,0.0,0.0,0.0,8.0,1.0
1804,1804.jpg,0.0,0.0,0.0,3.0,3.0
1805,1805.jpg,0.0,1.0,0.0,3.0,4.0
1806,1806.jpg,1.0,0.0,0.0,12.0,4.0
1807,1807.jpg,1.0,0.0,0.0,5.0,0.0
1808,1808.jpg,1.0,1.0,1.0,2.0,1.0
1809,1809.jpg,0.0,0.0,0.0,17.0,0.0
1810,1810.jpg,1.0,0.0,0.0,14.0,3.0
1811,1811.jpg,1.0,0.0,0.0,6.0,0.0
1812,1812.jpg,1.0,0.0,0.0,13.0,0.0
1813,1813.jpg,1.0,0.0,0.0,6.0,1.0
1814,1814.jpg,0.0,0.0,0.0,18.0,0.0
1815,1815.jpg,1.0,1.0,1.0,14.0,4.0
1816,1816.jpg,1.0,0.0,0.0,4.0,1.0
1817,1817.jpg,0.0,1.0,0.0,6.0,1.0
1818,1818.jpg,1.0,1.0,1.0,4.0,2.0
1819,1819.jpg,1.0,0.0,0.0,17.0,2.0
1820,1820.jpg,1.0,0.0,0.0,9.0,2.0
1821,1821.jpg,0.0,0.0,0.0,6.0,4.0
1822,1822.jpg,0.0,0.0,0.0,31.0,4.0
1823,1823.jpg,0.0,0.0,0.0,15.0,4.0
1824,1824.jpg,1.0,0.0,0.0,15.0,4.0
1825,1825.jpg,1.0,0.0,0.0,17.0,4.0
1826,1826.jpg,0.0,0.0,0.0,3.0,0.0
1827,1827.jpg,1.0,0.0,0.0,3.0,2.0
1828,1828.jpg,1.0,0.0,0.0,10.0,3.0
1829,1829.jpg,1.0,0.0,0.0,7.0,4.0
1830,1830.jpg,1.0,1.0,1.0,12.0,3.0
1831,1831.jpg,0.0,0.0,0.0,16.0,0.0
1832,1832.jpg,1.0,0.0,0.0,3.0,1.0
1833,1833.jpg,0.0,0.0,0.0,9.0,0.0
1834,1834.jpg,0.0,0.0,0.0,16.0,0.0
1835,1835.jpg,0.0,0.0,0.0,17.0,4.0
1836,1836.jpg,0.0,0.0,0.0,2.0,4.0
1837,1837.jpg,0.0,0.0,0.0,2.0,4.0
1838,1838.jpg,0.0,0.0,0.0,12.0,4.0
1839,1839.jpg,0.0,0.0,0.0,12.0,2.0
1840,1840.jpg,1.0,1.0,1.0,9.0,2.0
1841,1841.jpg,0.0,0.0,0.0,14.0,2.0
1842,1842.jpg,0.0,0.0,0.0,6.0,3.0
1843,1843.jpg,1.0,1.0,1.0,3.0,1.0
1845,1845.jpg,1.0,0.0,0.0,4.0,4.0
1846,1846.jpg,0.0,1.0,0.0,8.0,1.0
1847,1847.jpg,1.0,0.0,0.0,2.0,4.0
1848,1848.jpg,1.0,1.0,1.0,18.0,1.0
1849,1849.jpg,0.0,1.0,0.0,5.0,1.0
1850,1850.jpg,1.0,0.0,0.0,2.0,4.0
1851,1851.jpg,1.0,0.0,0.0,10.0,0.0
1852,1852.jpg,1.0,1.0,1.0,3.0,4.0
1853,1853.jpg,1.0,0.0,0.0,3.0,2.0
1854,1854.jpg,0.0,1.0,0.0,7.0,3.0
1855,1855.jpg,0.0,1.0,0.0,14.0,1.0
1856,1856.jpg,1.0,0.0,0.0,13.0,2.0
1857,1857.jpg,0.0,1.0,0.0,1.0,3.0
1858,1858.jpg,0.0,1.0,0.0,3.0,3.0
1860,1860.jpg,1.0,0.0,0.0,11.0,0.0
1861,1861.jpg,1.0,1.0,1.0,8.0,2.0
1862,1862.jpg,0.0,0.0,0.0,19.0,1.0
1863,1863.jpg,1.0,0.0,0.0,11.0,0.0
1864,1864.jpg,1.0,0.0,0.0,4.0,0.0
1865,1865.jpg,0.0,0.0,0.0,22.0,2.0
1866,1866.jpg,1.0,0.0,0.0,18.0,1.0
1867,1867.jpg,0.0,1.0,0.0,2.0,3.0
1868,1868.jpg,1.0,1.0,1.0,2.0,2.0
1869,1869.jpg,1.0,0.0,0.0,11.0,1.0
1870,1870.jpg,1.0,0.0,0.0,2.0,3.0
1871,1871.jpg,0.0,0.0,0.0,15.0,1.0
1872,1872.jpg,0.0,0.0,0.0,14.0,4.0
1873,1873.jpg,0.0,0.0,0.0,6.0,3.0
1875,1875.jpg,1.0,0.0,0.0,10.0,1.0
1876,1876.jpg,1.0,1.0,1.0,4.0,1.0
1877,1877.jpg,1.0,1.0,1.0,11.0,0.0
1878,1878.jpg,0.0,0.0,0.0,10.0,1.0
1879,1879.jpg,1.0,1.0,1.0,1.0,0.0
1880,1880.jpg,1.0,1.0,1.0,2.0,2.0
1881,1881.jpg,1.0,0.0,0.0,5.0,1.0
1882,1882.jpg,0.0,1.0,0.0,1.0,1.0
1883,1883.jpg,1.0,1.0,1.0,2.0,1.0
1884,1884.jpg,1.0,1.0,1.0,3.0,2.0
1885,1885.jpg,1.0,1.0,1.0,4.0,4.0
1886,1886.jpg,0.0,0.0,0.0,3.0,4.0
1887,1887.jpg,1.0,1.0,1.0,5.0,3.0
1888,1888.jpg,0.0,0.0,0.0,14.0,0.0
1889,1889.jpg,1.0,0.0,0.0,10.0,0.0
1890,1890.jpg,1.0,1.0,1.0,1.0,0.0
1891,1891.jpg,1.0,1.0,1.0,5.0,4.0
1892,1892.jpg,0.0,1.0,0.0,9.0,2.0
1893,1893.jpg,1.0,0.0,0.0,30.0,1.0
1894,1894.jpg,1.0,1.0,1.0,16.0,2.0
1895,1895.jpg,1.0,1.0,1.0,5.0,1.0
1896,1896.jpg,1.0,0.0,0.0,6.0,1.0
1897,1897.jpg,1.0,1.0,1.0,2.0,2.0
1898,1898.jpg,1.0,0.0,0.0,8.0,2.0
1899,1899.jpg,1.0,0.0,0.0,7.0,1.0
1900,1900.jpg,1.0,1.0,1.0,7.0,3.0
1901,1901.jpg,0.0,1.0,0.0,6.0,4.0
1902,1902.jpg,1.0,1.0,1.0,4.0,3.0
1903,1903.jpg,0.0,1.0,0.0,2.0,3.0
1904,1904.jpg,1.0,1.0,1.0,13.0,3.0
1905,1905.jpg,1.0,1.0,1.0,6.0,4.0
1906,1906.jpg,0.0,0.0,0.0,11.0,0.0
1907,1907.jpg,1.0,0.0,0.0,23.0,1.0
1908,1908.jpg,0.0,1.0,0.0,7.0,1.0
1909,1909.jpg,0.0,0.0,0.0,9.0,1.0
1910,1910.jpg,1.0,1.0,1.0,14.0,0.0
1911,1911.jpg,0.0,1.0,0.0,1.0,4.0
1912,1912.jpg,0.0,0.0,0.0,3.0,4.0
1913,1913.jpg,1.0,1.0,1.0,9.0,3.0
1914,1914.jpg,1.0,1.0,1.0,2.0,2.0
1915,1915.jpg,1.0,0.0,0.0,12.0,2.0
1916,1916.jpg,1.0,0.0,0.0,32.0,1.0
1917,1917.jpg,0.0,0.0,0.0,19.0,1.0
1918,1918.jpg,0.0,1.0,0.0,13.0,4.0
1919,1919.jpg,1.0,0.0,0.0,6.0,1.0
1920,1920.jpg,0.0,0.0,0.0,16.0,0.0
1921,1921.jpg,0.0,1.0,0.0,17.0,4.0
1922,1922.jpg,1.0,0.0,0.0,7.0,2.0
1923,1923.jpg,1.0,0.0,0.0,10.0,2.0
1924,1924.jpg,1.0,1.0,1.0,3.0,4.0
1925,1925.jpg,1.0,0.0,0.0,12.0,2.0
1926,1926.jpg,1.0,1.0,1.0,4.0,2.0
1927,1927.jpg,1.0,1.0,1.0,1.0,4.0
1928,1928.jpg,1.0,1.0,1.0,2.0,2.0
1929,1929.jpg,0.0,0.0,0.0,17.0,4.0
1930,1930.jpg,1.0,0.0,0.0,20.0,4.0
1931,1931.jpg,1.0,0.0,0.0,5.0,0.0
1932,1932.jpg,1.0,0.0,0.0,9.0,3.0
1933,1933.jpg,1.0,0.0,0.0,3.0,4.0
1934,1934.jpg,0.0,0.0,0.0,10.0,2.0
1935,1935.jpg,0.0,0.0,0.0,5.0,2.0
1936,1936.jpg,1.0,1.0,1.0,1.0,2.0
1937,1937.jpg,1.0,0.0,0.0,14.0,0.0
1938,1938.jpg,1.0,0.0,0.0,8.0,2.0
1939,1939.jpg,0.0,0.0,0.0,29.0,0.0
1940,1940.jpg,1.0,1.0,1.0,3.0,0.0
1941,1941.jpg,1.0,1.0,1.0,4.0,0.0
1942,1942.jpg,1.0,0.0,0.0,4.0,1.0
1943,1943.jpg,0.0,0.0,0.0,2.0,0.0
1944,1944.jpg,0.0,0.0,0.0,7.0,3.0
1946,1946.jpg,0.0,0.0,0.0,9.0,3.0
1947,1947.jpg,1.0,1.0,1.0,11.0,1.0
1948,1948.jpg,0.0,0.0,0.0,3.0,4.0
1949,1949.jpg,0.0,1.0,0.0,3.0,0.0
1950,1950.jpg,1.0,1.0,1.0,2.0,3.0
1951,1951.jpg,0.0,1.0,0.0,2.0,1.0
1952,1952.jpg,0.0,1.0,0.0,14.0,4.0
1953,1953.jpg,0.0,0.0,0.0,14.0,4.0
1954,1954.jpg,1.0,1.0,1.0,1.0,2.0
1955,1955.jpg,0.0,1.0,0.0,3.0,3.0
1956,1956.jpg,1.0,1.0,1.0,1.0,2.0
1957,1957.jpg,1.0,1.0,1.0,6.0,1.0
1958,1958.jpg,1.0,0.0,0.0,18.0,1.0
1959,1959.jpg,0.0,1.0,0.0,15.0,3.0
1960,1960.jpg,0.0,1.0,0.0,6.0,2.0
1961,1961.jpg,1.0,0.0,0.0,9.0,0.0
1962,1962.jpg,1.0,0.0,0.0,16.0,4.0
1963,1963.jpg,0.0,0.0,0.0,4.0,0.0
1964,1964.jpg,1.0,0.0,0.0,7.0,3.0
1965,1965.jpg,0.0,0.0,0.0,13.0,0.0
1966,1966.jpg,1.0,0.0,0.0,6.0,1.0
1967,1967.jpg,1.0,1.0,1.0,2.0,4.0
1968,1968.jpg,1.0,1.0,1.0,1.0,2.0
1969,1969.jpg,0.0,0.0,0.0,3.0,0.0
1970,1970.jpg,0.0,1.0,0.0,4.0,2.0
1971,1971.jpg,1.0,1.0,1.0,12.0,4.0
1972,1972.jpg,1.0,0.0,0.0,9.0,2.0
1973,1973.jpg,0.0,0.0,0.0,13.0,3.0
1974,1974.jpg,0.0,1.0,0.0,3.0,0.0
1975,1975.jpg,1.0,0.0,0.0,7.0,2.0
1976,1976.jpg,1.0,1.0,1.0,9.0,0.0
1977,1977.jpg,1.0,0.0,0.0,11.0,4.0
1978,1978.jpg,0.0,0.0,0.0,4.0,0.0
1979,1979.jpg,1.0,0.0,0.0,17.0,0.0
1980,1980.jpg,1.0,1.0,1.0,2.0,3.0
1981,1981.jpg,1.0,1.0,1.0,4.0,0.0
1982,1982.jpg,0.0,0.0,0.0,8.0,3.0
1983,1983.jpg,1.0,1.0,1.0,10.0,0.0
1984,1984.jpg,1.0,0.0,0.0,15.0,3.0
1985,1985.jpg,1.0,1.0,1.0,1.0,3.0
1986,1986.jpg,1.0,1.0,1.0,4.0,1.0
1987,1987.jpg,0.0,0.0,0.0,8.0,0.0
1988,1988.jpg,1.0,1.0,1.0,2.0,3.0
1989,1989.jpg,0.0,1.0,0.0,19.0,1.0
1990,1990.jpg,0.0,0.0,0.0,11.0,1.0
1991,1991.jpg,0.0,0.0,0.0,19.0,2.0
1992,1992.jpg,0.0,0.0,0.0,5.0,1.0
1993,1993.jpg,0.0,0.0,0.0,7.0,2.0
1994,1994.jpg,0.0,0.0,0.0,14.0,4.0
1995,1995.jpg,1.0,1.0,1.0,4.0,1.0
1996,1996.jpg,1.0,0.0,0.0,5.0,1.0
1997,1997.jpg,1.0,1.0,1.0,17.0,0.0
1998,1998.jpg,1.0,1.0,1.0,13.0,4.0
1999,1999.jpg,1.0,0.0,0.0,9.0,2.0
2000,2000.jpg,0.0,0.0,0.0,4.0,2.0
2001,2001.jpg,0.0,1.0,0.0,1.0,4.0
2002,2002.jpg,1.0,1.0,1.0,6.0,3.0
2003,2003.jpg,1.0,1.0,1.0,5.0,2.0
2004,2004.jpg,0.0,0.0,0.0,5.0,4.0
2005,2005.jpg,0.0,0.0,0.0,15.0,0.0
2006,2006.jpg,1.0,1.0,1.0,4.0,4.0
2007,2007.jpg,1.0,0.0,0.0,8.0,3.0
2008,2008.jpg,1.0,0.0,0.0,2.0,0.0
2009,2009.jpg,1.0,1.0,1.0,8.0,0.0
2010,2010.jpg,1.0,0.0,0.0,5.0,3.0
2011,2011.jpg,0.0,0.0,0.0,10.0,1.0
2012,2012.jpg,0.0,0.0,0.0,9.0,2.0
2013,2013.jpg,1.0,1.0,1.0,1.0,0.0
2014,2014.jpg,0.0,0.0,0.0,7.0,4.0
2015,2015.jpg,0.0,0.0,0.0,15.0,1.0
2016,2016.jpg,1.0,0.0,0.0,8.0,3.0
2017,2017.jpg,1.0,1.0,1.0,4.0,1.0
2018,2018.jpg,1.0,1.0,1.0,1.0,2.0
2019,2019.jpg,0.0,1.0,0.0,12.0,3.0
2020,2020.jpg,0.0,1.0,0.0,1.0,2.0
